pin,community,longitude,latitude
17-27-305-140-1114,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-310-133-0000,DOUGLAS,-87.6201740090618,41.83009935930063
17-27-310-093-1531,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-225-003-1016,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-225-003-1106,DOUGLAS,-87.61216093417855,41.835709439299855
17-27-310-093-1268,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-323-033-0000,DOUGLAS,-87.62224575389621,41.82622503682591
17-34-219-150-1031,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-102-051-1112,DOUGLAS,-87.62267010705712,41.83683249550295
17-27-310-093-1343,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-122-066-0000,DOUGLAS,-87.61884094398624,41.83422599592579
17-27-304-140-0000,DOUGLAS,-87.62235768415735,41.84484159974703
17-33-424-002-0000,DOUGLAS,-87.62833069972267,41.82972168635807
17-34-318-005-0000,DOUGLAS,-87.6188988314026,41.8269903262492
17-27-309-043-0000,DOUGLAS,-87.62400184837685,41.84155731873914
17-27-310-093-1011,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1390,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-219-150-1388,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-305-010-0000,DOUGLAS,-87.62214643065765,41.82900332930265
17-34-225-003-1185,DOUGLAS,-87.61216093417855,41.835709439299855
17-27-310-093-1588,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1012,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-300-002-0000,DOUGLAS,-87.62616755391423,41.830819517964926
17-34-312-092-1023,DOUGLAS,-87.61775591958667,41.82984605753543
17-34-110-033-0000,DOUGLAS,-87.62099754583139,41.83580862935399
17-27-310-093-1643,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-219-150-1057,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-122-094-0000,DOUGLAS,-87.61849771666165,41.83258046922788
17-34-308-009-0000,DOUGLAS,-87.62273104265381,41.82793853767327
17-34-121-123-0000,DOUGLAS,-87.61974213151805,41.83417073347129
17-34-219-150-1239,DOUGLAS,-87.60982043539205,41.83183517544448
17-27-310-093-1148,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-311-029-0000,DOUGLAS,-87.61891924914677,41.82806211071269
17-27-303-023-0000,DOUGLAS,-87.62437903955527,41.84314025064597
17-34-225-003-1310,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-121-131-0000,DOUGLAS,-87.6196917559324,41.83175654985729
17-34-402-071-0000,DOUGLAS,-87.61390255096401,41.830184265523954
17-34-323-055-0000,DOUGLAS,-87.6220238284872,41.82459590719489
17-34-102-051-1053,DOUGLAS,-87.62267010705712,41.83683249550295
17-34-319-016-0000,DOUGLAS,-87.61766519869201,41.82607665693679
17-34-110-060-0000,DOUGLAS,-87.62093114840556,41.83627151881388
17-34-102-051-1006,DOUGLAS,-87.62267010705712,41.83683249550295
17-34-225-003-1038,DOUGLAS,-87.61216093417855,41.835709439299855
17-28-431-025-0000,DOUGLAS,-87.6276392033276,41.83970614052989
17-34-318-038-0000,DOUGLAS,-87.61838042911438,41.82678947484116
17-34-403-037-0000,DOUGLAS,-87.61410685236984,41.82905162679396
17-34-103-074-1041,DOUGLAS,-87.62154594725129,41.8380917408505
17-34-105-015-0000,DOUGLAS,-87.61910790747231,41.83716912204216
17-34-219-150-1042,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-219-150-1014,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-122-060-0000,DOUGLAS,-87.61853875375958,41.83454664718848
17-27-310-093-1385,DOUGLAS,-87.62257654590499,41.84022915750865
17-33-423-020-4033,DOUGLAS,-87.62724277781336,41.8304366192146
17-34-103-074-1046,DOUGLAS,-87.62154594725129,41.8380917408505
17-34-103-058-1004,DOUGLAS,-87.62097336935715,41.83698490636289
17-34-322-023-0000,DOUGLAS,-87.62434850708718,41.82416119550611
17-34-304-021-0000,DOUGLAS,-87.62438725636633,41.82938677395661
17-27-310-093-1678,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-122-008-0000,DOUGLAS,-87.6190708292607,41.83422333675518
17-34-219-150-1328,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-403-062-0000,DOUGLAS,-87.611565728273,41.82909933081163
17-34-404-098-0000,DOUGLAS,-87.61292924363107,41.82853546860314
17-34-200-048-0000,DOUGLAS,-87.61595204797533,41.83803536611644
17-33-415-045-0000,DOUGLAS,-87.62894640381155,41.82641813237064
17-34-102-051-1018,DOUGLAS,-87.62267010705712,41.83683249550295
17-34-120-069-0000,DOUGLAS,-87.6209212956706,41.832418977410015
17-34-319-022-1003,DOUGLAS,-87.61767310207496,41.827240260204704
17-34-403-065-0000,DOUGLAS,-87.61159162040903,41.828897662897774
17-34-104-035-0000,DOUGLAS,-87.61975431542324,41.83696054200205
17-34-119-003-0000,DOUGLAS,-87.62283838077113,41.83251565736595
17-34-113-007-0000,DOUGLAS,-87.6178688958721,41.83607830518066
17-34-404-092-0000,DOUGLAS,-87.61260210238822,41.82808933844072
17-27-310-093-1106,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1033,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-400-088-0000,DOUGLAS,-87.61519612611734,41.82900939390505
17-27-302-027-0000,DOUGLAS,-87.62648086983319,41.84308333624469
17-34-400-014-0000,DOUGLAS,-87.61652640130792,41.82980521828036
17-34-308-019-0000,DOUGLAS,-87.62211630550917,41.82850405739889
17-34-104-021-0000,DOUGLAS,-87.61977269522586,41.83783475741057
17-34-301-005-0000,DOUGLAS,-87.62447060261742,41.83049414017896
17-34-102-051-1034,DOUGLAS,-87.62267010705712,41.83683249550295
17-34-121-112-0000,DOUGLAS,-87.6202612994972,41.83410091081328
17-34-309-029-0000,DOUGLAS,-87.62136736159778,41.82905625683338
17-34-312-076-0000,DOUGLAS,-87.61772195896211,41.82806062243122
17-34-102-051-1064,DOUGLAS,-87.62267010705712,41.83683249550295
17-34-312-090-1001,DOUGLAS,-87.61776478317412,41.83031377767901
17-27-300-048-0000,DOUGLAS,-87.62634224065742,41.84360879322504
17-34-328-030-0000,DOUGLAS,-87.62422099019678,41.82675339744876
17-27-310-093-1623,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-225-003-1069,DOUGLAS,-87.61216093417855,41.835709439299855
17-27-413-034-0000,DOUGLAS,-87.61299400227404,41.838849216643965
17-34-120-049-0000,DOUGLAS,-87.62094901201743,41.833622372176
17-27-310-093-1229,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-305-140-1073,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-312-010-0000,DOUGLAS,-87.61819304787898,41.83008053872299
17-27-301-038-0000,DOUGLAS,-87.6240559507313,41.84396603436446
17-27-310-093-1548,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-305-139-0000,DOUGLAS,-87.62136630110224,41.84433372942357
17-34-225-003-1316,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-101-058-0000,DOUGLAS,-87.62412077598455,41.83715046945566
17-34-219-150-1190,DOUGLAS,-87.60982043539205,41.83183517544448
17-27-500-021-0000,DOUGLAS,-87.62622760346903,41.84308685467428
17-34-403-039-0000,DOUGLAS,-87.61398438824429,41.82905327895636
17-34-313-012-0000,DOUGLAS,-87.62530929743775,41.8269532405627
17-34-219-150-1179,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-219-150-1408,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-122-098-0000,DOUGLAS,-87.61849101187272,41.83234737268536
17-34-306-032-0000,DOUGLAS,-87.62539347576373,41.82803313497425
17-34-309-020-0000,DOUGLAS,-87.62138166683589,41.82972399860645
17-34-225-003-1136,DOUGLAS,-87.61216093417855,41.835709439299855
17-27-310-093-1553,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-103-068-1004,DOUGLAS,-87.62109879283473,41.83815041565921
17-34-219-150-1272,DOUGLAS,-87.60982043539205,41.83183517544448
17-33-423-023-4072,DOUGLAS,-87.62713290912751,41.83073434249028
17-33-423-023-4082,DOUGLAS,-87.62713290912751,41.83073434249028
17-27-304-170-0000,DOUGLAS,-87.62243176996661,41.844026959815466
17-27-310-093-1617,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-305-140-1008,DOUGLAS,-87.62145362762868,41.84519077284946
17-27-310-093-1026,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-121-128-1003,DOUGLAS,-87.62025921458228,41.83400212408453
17-34-225-003-1189,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-219-150-1405,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-102-051-1046,DOUGLAS,-87.62267010705712,41.83683249550295
17-34-219-150-1289,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-104-019-0000,DOUGLAS,-87.61977497881992,41.83794481756005
17-34-219-150-1088,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-219-150-1207,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-102-051-1097,DOUGLAS,-87.62267010705712,41.83683249550295
17-27-310-093-1291,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-305-140-1162,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-122-035-0000,DOUGLAS,-87.6190138838739,41.8327906415131
17-34-225-003-1183,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-219-150-1331,DOUGLAS,-87.60982043539205,41.83183517544448
17-33-222-005-0000,DOUGLAS,-87.62705631795238,41.83391588080603
17-34-326-029-0000,DOUGLAS,-87.61850459509738,41.82508450942536
17-27-305-140-1189,DOUGLAS,-87.62145362762868,41.84519077284946
17-27-304-150-0000,DOUGLAS,-87.62278810736434,41.84423348818633
17-27-305-140-1030,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-225-003-1187,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-102-051-1061,DOUGLAS,-87.62267010705712,41.83683249550295
17-34-323-024-0000,DOUGLAS,-87.62267507296525,41.82477484514269
17-27-305-140-1113,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-225-003-1055,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-121-125-0000,DOUGLAS,-87.61973918285403,41.83404188963143
17-34-120-028-0000,DOUGLAS,-87.6214404421751,41.83241346888046
17-34-102-051-1063,DOUGLAS,-87.62267010705712,41.83683249550295
17-33-423-020-4002,DOUGLAS,-87.62724277781336,41.8304366192146
17-27-306-061-0000,DOUGLAS,-87.6192584277863,41.84361990724765
17-34-103-074-1016,DOUGLAS,-87.62154594725129,41.8380917408505
17-27-301-012-0000,DOUGLAS,-87.62491666378575,41.84445559415802
17-27-305-140-1021,DOUGLAS,-87.62145362762868,41.84519077284946
17-27-305-140-1053,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-120-062-0000,DOUGLAS,-87.62092985353492,41.83282015925485
17-27-300-057-1004,DOUGLAS,-87.62576992067297,41.84530142370488
17-27-310-093-1281,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1279,DOUGLAS,-87.62257654590499,41.84022915750865
17-33-426-014-4024,DOUGLAS,-87.62831870936385,41.82930222781211
17-27-306-080-0000,DOUGLAS,-87.61966052035204,41.845173816356
17-34-224-021-0000,DOUGLAS,-87.61201219227374,41.83650375449309
17-27-310-093-1076,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-105-029-0000,DOUGLAS,-87.61860906321647,41.83788641595459
17-34-116-046-1001,DOUGLAS,-87.62223263905447,41.83373875692762
17-27-310-093-1496,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-103-074-1058,DOUGLAS,-87.62154594725129,41.8380917408505
17-34-322-042-0000,DOUGLAS,-87.62363973202473,41.82423757099714
17-27-310-093-1400,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1290,DOUGLAS,-87.62257654590499,41.84022915750865
17-33-408-062-0000,DOUGLAS,-87.6274233477453,41.82811987096198
17-27-310-093-1589,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-219-035-0000,DOUGLAS,-87.61042626288139,41.8331446411574
17-34-121-077-0000,DOUGLAS,-87.62023262448723,41.83274824111667
17-34-123-054-0000,DOUGLAS,-87.61810735786985,41.83361168292224
17-27-303-016-0000,DOUGLAS,-87.62394981489,41.842977445190215
17-34-310-134-1001,DOUGLAS,-87.62017207788585,41.83000878672556
17-34-318-042-0000,DOUGLAS,-87.61837533157588,41.82651450982353
17-34-219-150-1237,DOUGLAS,-87.60982043539205,41.83183517544448
17-33-423-020-4007,DOUGLAS,-87.62724277781336,41.8304366192146
17-34-500-003-0000,DOUGLAS,-87.62603136008691,41.837362881364
17-34-311-102-1004,DOUGLAS,-87.61892595175577,41.82840635163424
17-33-423-023-4032,DOUGLAS,-87.62713290912751,41.83073434249028
17-34-121-126-1003,DOUGLAS,-87.62025344690265,41.83372969759928
17-34-106-040-0000,DOUGLAS,-87.61790144593778,41.83758088206822
17-34-102-051-1026,DOUGLAS,-87.62267010705712,41.83683249550295
17-27-304-121-0000,DOUGLAS,-87.6230333134557,41.84300918554416
17-33-423-023-4035,DOUGLAS,-87.62713290912751,41.83073434249028
17-28-410-002-0000,DOUGLAS,-87.62776970933892,41.84474539638361
17-34-402-070-0000,DOUGLAS,-87.61415777514524,41.830180926206666
17-34-225-003-1256,DOUGLAS,-87.61216093417855,41.835709439299855
17-27-300-057-1005,DOUGLAS,-87.62576992067297,41.84530142370488
17-34-104-018-0000,DOUGLAS,-87.61978983960516,41.83813910511563
17-34-326-026-0000,DOUGLAS,-87.6185090726566,41.82528212226556
17-33-426-014-4026,DOUGLAS,-87.62831870936385,41.82930222781211
17-27-310-093-1241,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-303-028-0000,DOUGLAS,-87.62476841929666,41.84245209383036
17-34-116-043-1002,DOUGLAS,-87.62288178270276,41.83441607351229
17-34-225-003-1145,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-219-150-1105,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-321-005-0000,DOUGLAS,-87.62600550258921,41.82486974500591
17-34-219-150-1211,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-110-035-0000,DOUGLAS,-87.62099454449306,41.835671137804674
17-34-120-026-0000,DOUGLAS,-87.62144327820165,41.83255013832829
17-34-219-150-1011,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-120-005-0000,DOUGLAS,-87.6214700951775,41.8338782541411
17-34-102-051-1072,DOUGLAS,-87.62267010705712,41.83683249550295
17-34-310-121-0000,DOUGLAS,-87.62015418815882,41.82916464903013
17-34-225-003-1135,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-300-038-8002,DOUGLAS,-87.62614728450734,41.830387923880735
17-34-120-042-0000,DOUGLAS,-87.62141586796002,41.83126338711829
17-27-310-093-1107,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-225-003-1173,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-110-040-0000,DOUGLAS,-87.6209870906938,41.83532742748277
17-27-310-093-1298,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-122-016-0000,DOUGLAS,-87.61903447823948,41.83379311179409
17-34-225-003-1164,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-308-018-0000,DOUGLAS,-87.62202849228294,41.82856560386906
17-27-310-093-1403,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-104-013-0000,DOUGLAS,-87.62024506698037,41.83705708734957
17-34-110-034-0000,DOUGLAS,-87.6209960210612,41.83573986403651
17-34-225-003-1209,DOUGLAS,-87.61216093417855,41.835709439299855
17-33-423-022-4012,DOUGLAS,-87.62685014528044,41.83025464641525
17-34-219-150-1397,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-219-150-1374,DOUGLAS,-87.60982043539205,41.83183517544448
17-27-310-093-1528,DOUGLAS,-87.62257654590499,41.84022915750865
17-33-426-014-4004,DOUGLAS,-87.62831870936385,41.82930222781211
17-34-308-011-0000,DOUGLAS,-87.62272760145069,41.827802995502495
17-34-312-091-1004,DOUGLAS,-87.61775358973823,41.82972924039231
17-34-302-011-0000,DOUGLAS,-87.62281857777778,41.83040293598085
17-34-219-150-1066,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-103-074-1068,DOUGLAS,-87.62154594725129,41.8380917408505
17-27-310-093-1478,DOUGLAS,-87.62257654590499,41.84022915750865
17-33-408-061-0000,DOUGLAS,-87.6274248920249,41.82818023167334
17-34-219-150-1380,DOUGLAS,-87.60982043539205,41.83183517544448
17-33-426-014-4040,DOUGLAS,-87.62831870936385,41.82930222781211
17-34-310-103-0000,DOUGLAS,-87.61980268820986,41.827623453679664
17-27-305-140-1180,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-219-150-1156,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-225-006-0000,DOUGLAS,-87.61317479982479,41.83577766142878
17-34-122-015-0000,DOUGLAS,-87.61903563442307,41.83384918504625
17-34-225-003-1330,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-103-073-0000,DOUGLAS,-87.621348200023,41.83824104959514
17-34-219-150-1393,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-316-018-0000,DOUGLAS,-87.62129668805888,41.82575731983762
17-34-427-003-0000,DOUGLAS,-87.61402126365974,41.82612006659372
17-34-121-058-0000,DOUGLAS,-87.61970982930637,41.832624493491686
17-34-122-091-0000,DOUGLAS,-87.61850180214917,41.83277590202967
17-34-102-051-1035,DOUGLAS,-87.62267010705712,41.83683249550295
17-34-104-039-0000,DOUGLAS,-87.61974965444841,41.83673575431126
17-34-400-008-0000,DOUGLAS,-87.61653293971196,41.83013567079157
17-34-403-003-0000,DOUGLAS,-87.61423815493205,41.82936347883881
17-33-423-023-4054,DOUGLAS,-87.62713290912751,41.83073434249028
17-27-305-140-1071,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-311-079-0000,DOUGLAS,-87.6185375375789,41.82824141744256
17-34-327-024-0000,DOUGLAS,-87.61756553365964,41.82449448897927
17-34-323-060-0000,DOUGLAS,-87.62267771373433,41.82487870564802
17-34-225-003-1123,DOUGLAS,-87.61216093417855,41.835709439299855
17-27-305-140-1106,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-225-003-1265,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-309-111-0000,DOUGLAS,-87.6208430427979,41.82858054201415
17-34-310-059-0000,DOUGLAS,-87.61966167703845,41.83026352216525
17-27-305-140-1064,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-103-074-1070,DOUGLAS,-87.62154594725129,41.8380917408505
17-34-225-003-1221,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-309-128-0000,DOUGLAS,-87.62088710605241,41.82949344357456
17-34-315-015-0000,DOUGLAS,-87.62257465361307,41.82713507910513
17-34-328-012-0000,DOUGLAS,-87.62399472618027,41.82712025159761
17-33-408-071-0000,DOUGLAS,-87.62691250996086,41.82822189663436
17-34-121-128-1002,DOUGLAS,-87.62025921458228,41.83400212408453
17-27-310-093-1446,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1108,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1171,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-324-042-0000,DOUGLAS,-87.62111987520001,41.82400653591978
17-34-121-126-1002,DOUGLAS,-87.62025344690265,41.83372969759928
17-34-225-003-1213,DOUGLAS,-87.61216093417855,41.835709439299855
17-33-224-056-0000,DOUGLAS,-87.62732158030212,41.832147992868194
17-27-310-093-1110,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-102-051-1038,DOUGLAS,-87.62267010705712,41.83683249550295
17-34-224-041-0000,DOUGLAS,-87.61320131172683,41.8362014164673
17-34-404-090-0000,DOUGLAS,-87.61414798175036,41.82809690595705
17-34-106-032-1007,DOUGLAS,-87.61791130221896,41.83804538048744
17-27-304-104-0000,DOUGLAS,-87.62269514502067,41.84352820184032
17-34-119-004-0000,DOUGLAS,-87.62283555221036,41.83239156321381
17-27-305-140-1192,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-219-119-0000,DOUGLAS,-87.61128783664812,41.83447398938552
17-34-312-090-1006,DOUGLAS,-87.61776478317412,41.83031377767901
17-34-116-027-0000,DOUGLAS,-87.62223648784098,41.83390903011131
17-27-304-169-0000,DOUGLAS,-87.62284750518651,41.84374371619925
17-27-305-131-0000,DOUGLAS,-87.62194332017982,41.84432572148892
17-34-225-003-1233,DOUGLAS,-87.61216093417855,41.835709439299855
17-27-320-045-0000,DOUGLAS,-87.61996200447854,41.83991440585457
17-34-103-016-0000,DOUGLAS,-87.62151624296389,41.8367839050485
17-27-310-093-1198,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-319-022-1013,DOUGLAS,-87.61767310207496,41.827240260204704
17-34-105-040-0000,DOUGLAS,-87.61858909722704,41.836945886560684
17-27-305-140-1092,DOUGLAS,-87.62145362762868,41.84519077284946
17-27-310-093-1313,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1059,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1633,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-225-003-1196,DOUGLAS,-87.61216093417855,41.835709439299855
17-27-304-135-0000,DOUGLAS,-87.62272769270612,41.844836399391866
17-27-309-052-1005,DOUGLAS,-87.62400071573812,41.84067685573874
17-27-309-028-0000,DOUGLAS,-87.62399855889815,41.8413775275941
17-34-225-003-1177,DOUGLAS,-87.61216093417855,41.835709439299855
17-27-310-093-1251,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-311-085-0000,DOUGLAS,-87.6185315514978,41.82791204089229
17-34-219-150-1324,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-225-003-1281,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-219-150-1352,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-326-046-0000,DOUGLAS,-87.6185744149105,41.82402496837474
17-27-310-093-1068,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-225-003-1151,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-321-029-0000,DOUGLAS,-87.62531031748317,41.82466477458881
17-33-408-064-0000,DOUGLAS,-87.62742025914453,41.82799914949724
17-34-105-001-0000,DOUGLAS,-87.61912977893292,41.83819188104791
17-34-103-074-1036,DOUGLAS,-87.62154594725129,41.8380917408505
17-34-219-127-0000,DOUGLAS,-87.6105541196972,41.834484275808094
17-34-103-074-1024,DOUGLAS,-87.62154594725129,41.8380917408505
